admin1,admin2,admin3,lon,lat,type_school,environment,name,postal_code,num_classrooms,num_sections,num students,num teachers,water,electricity,num_latrines,tower_dist,tower_type_service,tower_type,tower_code,tower_latitude,tower_longitude
04-GORGOL,Kaedi,Tifondé Civé,-12.95033,15.76504,Public,Rural,Mbagou,4107009,1,2,40,1,0,0,0,17.85,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,Kaedi,Tifondé Civé,-8.67602,15.75502,Public,Rural,ToufoundéSivé1,4107001,6,6,329,8,0,0,6,4.35,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Tifondé Civé,-13.20843,15.69877,Public,Urbain,مدرةسيفه,4107013,5,6,260,5,0,0,4,5.17,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.31399,15.94203,Public,Rural,ahlnana,4106014,2,2,37,2,1,0,0,30.38,No Service,Tower1,MA3G0094,16.1396,-13.5104
04-GORGOL,Kaedi,Toghomadi,-13.28638,15.84208,Public,Rural,Erone,4106009,3,6,258,3,0,0,0,22.67,No Service,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.26329,15.78171,Public,Rural,Koundel1,4106006,7,6,360,7,1,0,0,15.52,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.24143,15.72846,Public,Rural,Tokomaji,4106001,5,6,241,5,0,0,4,9.15,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.20868,15.79602,Public,Rural,امبول,4106005,3,4,165,2,0,0,0,15.98,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.29518,15.89561,Public,Rural,بول1,4106012,1,2,69,1,0,0,2,28.58,No Service,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Kaedi,Toghomadi,-13.29698,15.8823,Public,Rural,دارالبركه,4106010,2,4,145,3,0,0,1,27.25,No Service,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.8889,16.25001,Public,Rural,akraaalfile,4307034,1,2,38,1,0,0,0,15.65,2G,Tower1,MA2G0105,16.166018,-13.006496
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.79379,16.35592,Public,Rural,akraajmale,4307032,1,2,66,1,0,0,0,11.48,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.74486,16.40856,Public,Rural,BathaEhelSidi,4307001,1,2,109,1,0,0,0,13.98,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.29658,16.23612,Public,Rural,charkhttttiyab,4307005,3,6,325,3,0,0,4,13.29,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.76518,16.44767,Public,Rural,EhelBeibacar,4307008,1,2,97,1,0,0,0,18.75,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.62068,16.34939,Public,Rural,EhelBouceif,4307041,1,2,58,1,0,0,0,3.62,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.77018,16.41663,Public,Rural,EhelElMeymine,4307048,1,1,30,1,0,0,0,15.67,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.79573,16.28535,Public,Rural,Oudéyloutt,4307024,1,2,80,1,0,0,0,8.68,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Chelkhet Tiyab,-12.83384,16.28157,Public,Rural,الفدرة,4307026,2,4,114,2,0,0,0,12.76,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.79508,16.19064,Public,Rural,biddizguen,4305027,2,4,155,2,1,0,0,13.43,2G,Tower1,MC2G0033,15.510306,-12.472417
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.70059,16.17979,Public,Rural,deybabe,4305015,2,2,65,1,0,0,2,20.49,No Service,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.73877,16.40345,Public,Rural,edebayehleguelay,4305009,1,2,133,1,0,0,3,11.67,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.77352,16.17571,Public,Rural,eheloumareli,4305004,2,2,127,1,0,0,2,6.62,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.83811,16.0946,Public,Rural,elkhadhara2,4305010,2,2,101,1,0,0,2,12.86,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.86191,16.07834,Public,Rural,enhal,4305014,1,2,34,2,0,0,2,21.17,No Service,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.79689,16.30277,Public,Rural,Kajama,4305016,1,3,40,1,0,0,0,19.16,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.73207,16.26559,Public,Rural,ouladaadda,4305025,1,1,33,1,0,0,1,12.64,2G,Tower1,MC2G0033,15.510306,-12.472417
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.75147,15.97971,Public,Rural,Taghout Allah,4305024,1,2,84,1,0,0,2,10.42,2G,Tower1,MC2G0033,15.510306,-12.472417
04-GORGOL,M’Boud,Edebaye Ehel Guelaye,-12.85588,16.28392,Public,Rural,weydamour,4305019,2,2,81,1,0,0,3,15.52,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,M’Boud,Lahrach,-12.50585,16.21461,Public,Rural,awachkache,4308029,1,2,50,1,0,0,0,22.7,No Service,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Lahrach,-12.7206,16.14933,Public,Rural,Awcheykich,4308032,3,2,102,1,0,0,1,22.7,No Service,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Lahrach,-12.44566,16.26491,Public,Rural,charkhatt/awladalhaj,4308036,3,3,150,2,0,0,8,28.79,No Service,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Lahrach,-12.60224,16.27216,Public,Rural,EhelZahle,4308013,1,2,84,1,0,0,0,12.08,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Lahrach,-12.45211,16.37922,Public,Rural,Lahrach1,4308005,5,6,297,3,0,0,4,29.84,No Service,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Lahrach,-12.39633,15.89444,Public,Rural,Leyout ehel bouseif,4308024,1,3,68,1,0,0,0,12.22,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Lahrach,-12.42888,16.31145,Public,Rural,احسيتزكره,4308040,1,2,80,1,0,0,0,30.6,No Service,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,M’Boud,-12.61552,16.05246,Public,Rural,ekweyde,4301009,1,2,85,1,0,0,4,5,2G,Tower1,MC2G0196,16.0213,-12.5818
04-GORGOL,M’Boud,M’Boud,-12.38766,16.124,Privé,Rural,endoule,4301015,1,2,162,1,1,0,4,5,2G,Tower1,MC2G0196,16.0213,-12.5818
04-GORGOL,M’Boud,M’Boud,-12.5827,16.02147,Public,Urbain,امبود1,4301001,13,13,908,16,1,0,0,0.1,2G,Tower1,MC2G0196,16.0213,-12.5818
04-GORGOL,M’Boud,M’Boud,-12.5827,16.02147,Public,Urbain,امبود2,4301001,12,11,888,15,1,0,2,0.1,2G,Tower1,MC2G0196,16.0213,-12.5818
04-GORGOL,M’Boud,M’Boud,-12.5827,16.02147,Public,Urbain,امبودادباي,4301003,13,14,1203,18,0,0,2,0.1,2G,Tower1,MC2G0196,16.0213,-12.5818
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.50018,15.6208,Public,Rural,alman,4304018,2,6,257,3,0,0,0,6.64,2G,Tower1,MA2G0109,15.743573,-12.47045
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.80957,16.3556,Public,Rural,betjegehelali,4304010,1,2,91,1,0,0,0,10.63,2G,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.77121,16.42689,Public,Rural,dadbenicherve,4304005,5,7,477,6,0,1,6,4.64,2G,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.71335,15.98944,Public,Rural,elbouniye,4304013,1,2,58,1,0,0,0,12.53,2G,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.67731,15.62482,Public,Rural,khalouapell,4304004,1,2,88,1,0,0,0,6.77,2G,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,N’Djadjbenni Gandéga,-12.74226,16.0889,Public,Rural,loureima,4304008,1,2,95,1,0,0,2,11.48,2G,Tower1,MR2G0078,15.74554,-12.47426
04-GORGOL,M’Boud,Souve,-12.07298,15.96263,Public,Rural,complexemel,4309034,4,8,248,3,0,0,0,22.98,No Service,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.25774,15.95133,Public,Rural,ehssaiechamiss,4309039,1,2,74,1,0,0,0,14.9,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.17789,16.05048,Public,Rural,elwivagh,4309014,1,2,65,1,0,0,0,26.17,No Service,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.22793,15.92286,Public,Rural,ewdeylmguil,4309038,1,2,143,1,0,0,0,11.41,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.23763,16.03282,Public,Rural,varaeladem,4309002,3,6,195,3,1,0,4,23.66,No Service,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.2802,15.93463,Public,Rural,velka,4309041,1,2,30,1,0,0,0,13.86,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Souve,-12.18111,15.90543,Privé,Rural,حاييلبيظ,4309035,1,2,55,1,0,0,0,10.76,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-15.54893,16.65655,Public,Rural,achweyiv,4303026,2,2,65,1,0,0,1,8.91,2G,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.62862,16.68866,Public,Rural,achweyiv,4303026,2,2,65,1,0,0,1,8.91,2G,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.54461,15.67811,Public,Rural,Bou aasla,4303042,2,3,169,1,0,0,0,7.64,2G,Tower1,MC2G0023,15.807139,-12.23675
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.54359,15.72966,Public,Rural,echkata,4303012,2,2,96,1,0,0,0,13.72,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.53124,15.64708,Public,Rural,edebayedavoue,4303016,1,2,66,1,0,0,0,12.05,2G,Tower1,MC2G0023,15.807139,-12.23675
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.49798,15.71064,Public,Rural,El hamdhiya 1,4303023,2,2,99,1,0,0,1,16.37,2G,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.51622,15.66369,Public,Rural,elhamdiye2,4303018,1,2,65,1,0,0,3,16.37,2G,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.31341,15.98053,Public,Rural,taringuaehelmoulayeli,4303001,1,2,104,1,0,0,2,19.99,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Terenguel Ehel Moulaye Ely,-12.41911,15.71002,Public,Rural,welgroun,4303013,1,2,72,1,0,0,2,19.23,2G,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Tikobra,-12.34464,16.09229,Public,Rural,edebayticobra,4302030,4,4,343,2,0,1,4,26.25,No Service,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Tikobra,-12.31015,15.91556,Public,Rural,edelgha,4302026,2,2,70,1,0,0,0,26.25,No Service,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Tikobra,-12.43952,15.9633,Public,Rural,Jeich ehel sidi ali,4302017,1,2,61,1,0,0,0,39.51,No Service,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Tikobra,-12.32635,15.8966,Public,Rural,Lemseigem,4302039,1,2,54,1,1,0,0,11.65,2G,Tower1,MR2G0069,16.0231,-12.5795
04-GORGOL,M’Boud,Tikobra,-12.3082,15.80785,Public,Rural,lguneybe,4302021,2,4,144,2,0,0,0,33.3,No Service,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Tikobra,-12.25355,16.11878,Public,Rural,ticobramzairigua,4302029,2,4,225,2,0,0,1,33.3,No Service,Tower1,MR2G0020,15.8202222,-12.22875
04-GORGOL,M’Boud,Voum Legleite,-12.80376,16.19156,Public,Rural,akwaydawlali,4306015,2,4,127,2,0,0,2,12.92,2G,Tower1,MA2G0173,16.09225,-12.74103
04-GORGOL,M’Boud,Voum Legleite,-12.7206,16.14933,Public,Rural,mssabkoub,4306052,2,2,62,1,0,0,0,6.71,2G,Tower1,MA2G0173,16.09225,-12.74103
04-GORGOL,M’Boud,Voum Legleite,-12.18111,15.90543,Public,Rural,Ould ali elhisyane,4306016,1,2,53,1,0,0,1,8.26,2G,Tower1,MC2G0064,16.286233,-12.714433
04-GORGOL,M’Boud,Voum Legleite,-12.66437,16.11389,Public,Rural,rakna,4306019,1,2,51,1,0,0,2,8.54,2G,Tower1,MA2G0173,16.09225,-12.74103
04-GORGOL,M’Boud,Voum Legleite,-12.93364,16.16307,Public,Rural,SinthianeBandone,4306012,1,2,44,1,0,0,1,7.79,2G,Tower1,MA2G0105,16.166018,-13.006496
04-GORGOL,M’Boud,Voum Legleite,-12.50585,16.21461,Public,Rural,ttrama,4306034,2,3,122,2,0,0,0,5.6,2G,Tower1,MR2G0092,16.04861,-12.81956
04-GORGOL,M’Boud,Voum Legleite,-12.67945,16.16782,Public,Rural,Voumgleita2,4306027,4,6,408,5,0,0,4,10.67,2G,Tower1,MA2G0173,16.09225,-12.74103
04-GORGOL,Maghama,Beilouguet Litame,-12.776083,15.578083,Public,Rural,AGRIAT,4204021,1,2,50,1,0,0,2,10.59,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Beilouguet Litame,-12.734433,15.56335,Public,Rural,IMBARGOU,4204017,2,5,145,2,0,0,2,13.29,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Beilouguet Litame,-12.53124,15.64708,Public,Rural,Tachout,4204002,2,4,104,2,0,0,2,11.15,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Beilouguet Litame,-12.824367,15.6514,Public,Rural,Tenzah3+LOTEKE,4204011,3,3,46,2,0,0,2,13.21,2G,Tower1,MA2G0107,15.763519,-12.783528
04-GORGOL,Maghama,Dolol Civé,-13.06563,15.56791,Public,Rural,مدةدولل,4203001,5,6,294,5,1,0,4,6.33,2G,Tower1,MA2G0138,15.54011,-13.01406
04-GORGOL,Maghama,Dolol Civé,-13.1162,15.61722,Public,Rural,مدريةيامى,4203005,1,2,53,1,0,0,1,10.68,2G,Tower1,MC2G0056,15.652283,-13.209069
04-GORGOL,Maghama,Doo,-13.00815,15.49675,Public,Rural,WODIOUROU,4202003,1,2,48,1,0,0,0,2.76,2G,Tower1,MC2G0061,15.509519,-13.030217
04-GORGOL,Maghama,Doo,-13.03219,15.48248,Public,Urbain,تنالي,4202005,1,2,73,1,0,0,2,3.01,2G,Tower1,MC2G0061,15.509519,-13.030217
04-GORGOL,Maghama,Doo,-12.97638,15.51618,Public,Rural,مدرسةتاكا,4202014,2,3,169,2,0,0,4,4.83,2G,Tower1,MA2G0138,15.54011,-13.01406
04-GORGOL,Maghama,Doo,-13.01343,15.53007,Public,Rural,مدرسةدوو,4202001,5,6,289,5,1,0,0,1.12,2G,Tower1,MA2G0138,15.54011,-13.01406
04-GORGOL,Maghama,Maghama,-12.91804,15.53113,Public,Rural,Dar beidha,4201010,2,3,120,2,0,0,0,7.12,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Maghama,-12.855017,15.512717,Privé,Urbain,ECOLEPRIVékel,4201001,5,5,149,9,1,0,2,0.09,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Maghama,-12.88503,15.45402,Public,Rural,fimbo,4201005,4,6,282,4,1,0,2,7.24,2G,Tower1,MC2G0059,15.511278,-12.852778
04-GORGOL,Maghama,Maghama,-12.802717,15.549933,Public,Rural,GOURéLHAIRE,4201003,1,2,38,1,0,0,0,6.39,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Maghama,-12.847233,15.5141,Privé,Urbain,MAGHAMA3,4201001,5,5,149,9,1,0,2,0.47,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Maghama,-12.8323,15.57802,Public,Rural,مدرسةسنكو,4201004,1,2,53,1,0,0,0,7.6,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Maghama,-12.85261,15.51295,Public,Urbain,مقامة1,4201001,8,8,640,10,1,0,0,0.18,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Maghama,-12.85261,15.51295,Public,Urbain,مقامه2,4201001,6,6,496,8,1,0,6,0.18,2G,Tower1,MA2G0108,15.513078,-12.854306
04-GORGOL,Maghama,Sagné,-12.858517,15.2272,Public,Rural,BITEL,4207002,2,2,53,1,0,0,0,8.37,2G,Tower1,MA2G0163,15.19797,-12.78661
04-GORGOL,Maghama,Sagné,-12.871817,15.258083,Public,Rural,LOBOUDOU,4207004,1,2,69,1,1,0,3,8.41,2G,Tower1,MA2G0176,15.333656,-12.873765
04-GORGOL,Maghama,Sagné,-12.786033,15.20915,Public,Rural,SAGNE,4207001,6,6,463,5,1,0,4,1.24,2G,Tower1,MA2G0163,15.19797,-12.78661
04-GORGOL,Maghama,Sagné,-12.77035,15.22609,Public,Rural,لوكيرى,4207008,2,3,85,2,0,0,0,3.58,2G,Tower1,MA2G0163,15.19797,-12.78661
04-GORGOL,Maghama,Toulel,-12.849167,15.37525,Public,Rural,NOUMA,4206002,1,2,44,1,0,0,1,4.61,2G,Tower1,MC2G0101,15.341,-12.824944
04-GORGOL,Maghama,Toulel,-12.88451,15.42733,Public,Rural,بكلافادوا,4206001,3,4,159,3,0,0,2,9.93,2G,Tower1,MC2G0059,15.511278,-12.852778
04-GORGOL,Maghama,Toulel,-12.8242,15.33745,Public,Rural,تولل1,4206003,5,6,359,5,1,1,4,0.4,2G,Tower1,MC2G0101,15.341,-12.824944
04-GORGOL,Maghama,Toulel,-12.72334,15.36651,Public,Rural,دانيل,4206005,1,2,80,1,0,0,1,11.26,2G,Tower1,MC2G0101,15.341,-12.824944
04-GORGOL,Maghama,Vrea Litame,-12.724667,15.502183,Public,Rural,BOURLé,4205015,1,2,50,1,0,0,0,13,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Vrea Litame,-12.88443,15.43988,Public,Rural,Kourouldorou,4205011,1,2,43,1,0,0,0,18.16,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Vrea Litame,-12.77982,15.14824,Public,Rural,Kouroulwefou,4205003,1,2,55,1,0,0,1,9.99,2G,Tower1,MC2G0033,15.510306,-12.472417
04-GORGOL,Maghama,Vrea Litame,-12.64091,15.46563,Public,Rural,الفرع,4205006,2,4,119,2,0,0,0,18.73,2G,Tower1,MC2G0033,15.510306,-12.472417
04-GORGOL,Maghama,Vrea Litame,-12.7627,15.5353,Public,Rural,مدرسةهلرى,4205016,1,2,52,1,0,0,0,9.32,2G,Tower1,MR2G0071,15.510125,-12.8457
04-GORGOL,Maghama,Wali Djantang,-12.878967,15.3417,Public,Rural,wali1,4208002,6,6,310,6,1,0,5,1.05,2G,Tower1,MA2G0176,15.333656,-12.873765
04-GORGOL,Maghama,Wali Djantang,-12.87895,15.341633,Public,Rural,WALI2,4208002,3,6,272,5,1,0,5,1.05,2G,Tower1,MA2G0176,15.333656,-12.873765
04-GORGOL,Mounguel,Azgueilem Tiyab,-12.94751,16.24587,Public,Rural,anyomalli,4405022,1,2,102,1,0,0,1,10.89,2G,Tower1,MA2G0105,16.166018,-13.006496
04-GORGOL,Mounguel,Azgueilem Tiyab,-12.87251,16.35584,Public,Rural,Boudourwa1,4405032,2,3,201,2,0,0,0,11.66,2G,Tower1,MC2G0030,16.41938889,-12.95941667
